city,consultation_fee,degree,dp_score,location,name,npv,profile_url,scraped_at,speciality,year_of_experience
Delhi,1200,MBBS,,,Dr. Naveen Kumar Verma,,https://www.practo.com/delhi/doctor/dr-naveen-kumar-verma-general-surgeon/recommended?practice_id=1466927&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=69e583af-c4c7-4843-b1c0-54a933a111ea,2025-08-16T23:48:52.130158,bariatric surgeon,
Delhi,1200,MBBS,,Dwarka Sector 10,Dr. Naveen Kumar Verma,,https://www.practo.com/delhi/doctor/dr-naveen-kumar-verma-general-surgeon?practice_id=1466927&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=69e583af-c4c7-4843-b1c0-54a933a111ea,2025-08-16T23:48:52.930167,bariatric surgeon,
Delhi,800,MBBS,92.0,,Dr. Sandeep Jain,0,https://www.practo.com/delhi/doctor/sandeep-jain-2-general-surgeon/recommended?practice_id=723180&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=69e583af-c4c7-4843-b1c0-54a933a111ea,2025-08-16T23:48:56.016206,bariatric surgeon,
Delhi,800,MBBS,92.0,Patparganj,Dr. Sandeep Jain,0,https://www.practo.com/delhi/doctor/sandeep-jain-2-general-surgeon?practice_id=723180&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=69e583af-c4c7-4843-b1c0-54a933a111ea,2025-08-16T23:48:58.989784,bariatric surgeon,
Delhi,1200,MBBS,,,Dr. Amarchand Bajaj,,https://www.practo.com/delhi/doctor/dr-amarchand-bajaj-laparoscopic-surgeon/recommended?practice_id=1140228&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=69e583af-c4c7-4843-b1c0-54a933a111ea,2025-08-16T23:49:02.137289,bariatric surgeon,
Delhi,1200,MBBS,,Qutab Institutional Area,Dr. Amarchand Bajaj,,https://www.practo.com/delhi/doctor/dr-amarchand-bajaj-laparoscopic-surgeon?practice_id=1140228&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=69e583af-c4c7-4843-b1c0-54a933a111ea,2025-08-16T23:49:05.087817,bariatric surgeon,
Delhi,700,MBBS,98.0,,Dr. Ashish Pitale,0,https://www.practo.com/delhi/doctor/ashish-pitale-general-surgeon/recommended?practice_id=687097&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=69e583af-c4c7-4843-b1c0-54a933a111ea,2025-08-16T23:49:08.132068,bariatric surgeon,
Delhi,700,MBBS,98.0,Dwarka,Dr. Ashish Pitale,0,https://www.practo.com/delhi/doctor/ashish-pitale-general-surgeon?practice_id=687097&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=69e583af-c4c7-4843-b1c0-54a933a111ea,2025-08-16T23:49:10.984120,bariatric surgeon,
Delhi,500,MBBS,95.0,,Dr. Amit Agarwal,0,https://www.practo.com/delhi/doctor/amit-agarwal-1-general-surgeon/recommended?practice_id=1296804&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=69e583af-c4c7-4843-b1c0-54a933a111ea,2025-08-16T23:49:14.124281,bariatric surgeon,
Delhi,500,MBBS,95.0,Subhash Nagar,Dr. Amit Agarwal,0,https://www.practo.com/delhi/doctor/amit-agarwal-1-general-surgeon?practice_id=1296804&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=69e583af-c4c7-4843-b1c0-54a933a111ea,2025-08-16T23:49:17.148065,bariatric surgeon,
Delhi,1500,MBBS,98.0,,Dr. Prakash Kumar Khute,0,https://www.practo.com/delhi/doctor/prakash-khute-dermatologist-cosmetologist/recommended?practice_id=1356771&specialization=Dermatologist&referrer=doctor_listing&page_uid=142eadb8-7fcf-4a26-8965-a42d50988433,2025-08-16T23:49:20.984751,Dermatologist,
Delhi,1500,MBBS,98.0,Greater Kailash Part 1,Dr. Prakash Kumar Khute,0,https://www.practo.com/delhi/doctor/prakash-khute-dermatologist-cosmetologist?practice_id=1356771&specialization=Dermatologist&referrer=doctor_listing&page_uid=142eadb8-7fcf-4a26-8965-a42d50988433,2025-08-16T23:49:23.121295,Dermatologist,
Delhi,1800,MBBS,96.0,,Dr. Nitin S Walia,0,https://www.practo.com/delhi/doctor/dr-nitin-s-walia-dermatologist-cosmetologist-2/recommended?practice_id=699949&specialization=Dermatologist&referrer=doctor_listing&page_uid=142eadb8-7fcf-4a26-8965-a42d50988433,2025-08-16T23:49:26.289107,Dermatologist,
Delhi,1800,MBBS,96.0,Saket,Dr. Nitin S Walia,0,https://www.practo.com/delhi/doctor/dr-nitin-s-walia-dermatologist-cosmetologist-2?practice_id=699949&specialization=Dermatologist&referrer=doctor_listing&page_uid=142eadb8-7fcf-4a26-8965-a42d50988433,2025-08-16T23:49:29.007240,Dermatologist,
Delhi,700,MD,93.0,,Dr. Gunjan Verma,0,https://www.practo.com/delhi/doctor/dr-gunjan-shah-dermatologist-cosmetologist/recommended?practice_id=1236802&specialization=Dermatologist&referrer=doctor_listing&page_uid=142eadb8-7fcf-4a26-8965-a42d50988433,2025-08-16T23:49:32.231660,Dermatologist,
Delhi,700,MD,93.0,Dwarka Sector 11,Dr. Gunjan Verma,0,https://www.practo.com/delhi/doctor/dr-gunjan-shah-dermatologist-cosmetologist?practice_id=1236802&specialization=Dermatologist&referrer=doctor_listing&page_uid=142eadb8-7fcf-4a26-8965-a42d50988433,2025-08-16T23:49:35.392154,Dermatologist,
Delhi,800,MD,94.0,,Dr. Shilpi Bansal,0,https://www.practo.com/delhi/doctor/shilpi-bansal-1-dermatologist/recommended?practice_id=1249094&specialization=Dermatologist&referrer=doctor_listing&page_uid=142eadb8-7fcf-4a26-8965-a42d50988433,2025-08-16T23:49:38.209091,Dermatologist,
Delhi,800,MD,94.0,Rohini Sector 3,Dr. Shilpi Bansal,0,https://www.practo.com/delhi/doctor/shilpi-bansal-1-dermatologist?practice_id=1249094&specialization=Dermatologist&referrer=doctor_listing&page_uid=142eadb8-7fcf-4a26-8965-a42d50988433,2025-08-16T23:49:41.230217,Dermatologist,
Delhi,1000,MBBS,100.0,,Dr. Aastha Chawla,0,https://www.practo.com/delhi/doctor/aastha-chawla-dermatologist/recommended?practice_id=1427311&specialization=Dermatologist&referrer=doctor_listing&page_uid=142eadb8-7fcf-4a26-8965-a42d50988433,2025-08-16T23:49:44.304219,Dermatologist,
Delhi,1000,MBBS,100.0,Pitampura,Dr. Aastha Chawla,0,https://www.practo.com/delhi/doctor/aastha-chawla-dermatologist?practice_id=1427311&specialization=Dermatologist&referrer=doctor_listing&page_uid=142eadb8-7fcf-4a26-8965-a42d50988433,2025-08-16T23:49:47.049032,Dermatologist,
Delhi,499,MBBS,96.0,,Dr. Poonam Bhasne,0,https://www.practo.com/delhi/doctor/poonam-bhasne-1-dermatologist-cosmetologist/recommended?practice_id=1471536&specialization=Dermatologist&referrer=doctor_listing&page_uid=142eadb8-7fcf-4a26-8965-a42d50988433,2025-08-16T23:49:50.084060,Dermatologist,
Delhi,499,MBBS,96.0,Lajpat Nagar 4,Dr. Poonam Bhasne,0,https://www.practo.com/delhi/doctor/poonam-bhasne-1-dermatologist-cosmetologist?practice_id=1471536&specialization=Dermatologist&referrer=doctor_listing&page_uid=142eadb8-7fcf-4a26-8965-a42d50988433,2025-08-16T23:49:53.109250,Dermatologist,
Delhi,1000,MBBS,97.0,,Dr. Navjot Singh Arora,0,https://www.practo.com/delhi/doctor/navjot-singh-arora-dermatologist-cosmetologist/recommended?practice_id=1142542&specialization=Dermatologist&referrer=doctor_listing&page_uid=142eadb8-7fcf-4a26-8965-a42d50988433,2025-08-16T23:49:56.250313,Dermatologist,
Delhi,1000,MBBS,97.0,Dwarka Sector 7,Dr. Navjot Singh Arora,0,https://www.practo.com/delhi/doctor/navjot-singh-arora-dermatologist-cosmetologist?practice_id=1142542&specialization=Dermatologist&referrer=doctor_listing&page_uid=142eadb8-7fcf-4a26-8965-a42d50988433,2025-08-16T23:49:59.186650,Dermatologist,
Delhi,1500,MBBS,97.0,,Dr. Tapesh Sharma,0,https://www.practo.com/delhi/doctor/dr-tapesh-sharma-dermatologist/recommended?practice_id=648885&specialization=Dermatologist&referrer=doctor_listing&page_uid=142eadb8-7fcf-4a26-8965-a42d50988433,2025-08-16T23:50:02.176982,Dermatologist,
Delhi,1500,MBBS,97.0,Dwarka,Dr. Tapesh Sharma,0,https://www.practo.com/delhi/doctor/dr-tapesh-sharma-dermatologist?practice_id=648885&specialization=Dermatologist&referrer=doctor_listing&page_uid=142eadb8-7fcf-4a26-8965-a42d50988433,2025-08-16T23:50:05.283046,Dermatologist,
Delhi,1500,MBBS,100.0,,Dr. Gaurav Bhardwaj,0,https://www.practo.com/delhi/doctor/dr-gaurav-bhardwaj-2-dermatologist/recommended?practice_id=680128&specialization=Dermatologist&referrer=doctor_listing&page_uid=142eadb8-7fcf-4a26-8965-a42d50988433,2025-08-16T23:50:08.342430,Dermatologist,
Delhi,1500,MBBS,100.0,Pusa Road,Dr. Gaurav Bhardwaj,0,https://www.practo.com/delhi/doctor/dr-gaurav-bhardwaj-2-dermatologist?practice_id=680128&specialization=Dermatologist&referrer=doctor_listing&page_uid=142eadb8-7fcf-4a26-8965-a42d50988433,2025-08-16T23:50:11.402353,Dermatologist,
Delhi,1500,MD,94.0,,Dr. Jangid,0,https://www.practo.com/delhi/doctor/dr-j-lal-dermatologist-cosmetologist-1/recommended?practice_id=748730&specialization=Dermatologist&referrer=doctor_listing&page_uid=142eadb8-7fcf-4a26-8965-a42d50988433,2025-08-16T23:50:14.345404,Dermatologist,
Delhi,1500,MD,94.0,Saket,Dr. Jangid,0,https://www.practo.com/delhi/doctor/dr-j-lal-dermatologist-cosmetologist-1?practice_id=748730&specialization=Dermatologist&referrer=doctor_listing&page_uid=142eadb8-7fcf-4a26-8965-a42d50988433,2025-08-16T23:50:17.263404,Dermatologist,
Delhi,1000,MBBS,78.0,,Dr. Ruchi Tandon,0,https://www.practo.com/delhi/doctor/ruchi-8-gynecologist-obstetrician/recommended?practice_id=1129924&specialization=Gynecologist&referrer=doctor_listing&page_uid=d147c9a2-6d6d-4a40-814d-1e70eaa4605d,2025-08-16T23:50:20.423828,Gynecologist,
Delhi,1000,MBBS,78.0,Greater Kailash Part 1,Dr. Ruchi Tandon,0,https://www.practo.com/delhi/doctor/ruchi-8-gynecologist-obstetrician?practice_id=1129924&specialization=Gynecologist&referrer=doctor_listing&page_uid=d147c9a2-6d6d-4a40-814d-1e70eaa4605d,2025-08-16T23:50:23.152272,Gynecologist,
Delhi,1000,MBBS,92.0,,Dr. Shilpi Juneja,0,https://www.practo.com/delhi/doctor/dr-shilpi-juneja-general-physician/recommended?practice_id=1129924&specialization=Gynecologist&referrer=doctor_listing&page_uid=d147c9a2-6d6d-4a40-814d-1e70eaa4605d,2025-08-16T23:50:26.258868,Gynecologist,
Delhi,1000,MBBS,92.0,Greater Kailash Part 1,Dr. Shilpi Juneja,0,https://www.practo.com/delhi/doctor/dr-shilpi-juneja-general-physician?practice_id=1129924&specialization=Gynecologist&referrer=doctor_listing&page_uid=d147c9a2-6d6d-4a40-814d-1e70eaa4605d,2025-08-16T23:50:29.143576,Gynecologist,
Delhi,1500,MBBS,98.0,,Dr. Yachna Grover,0,https://www.practo.com/delhi/doctor/dr-yachna-grover-gynecologist-obstetrician-1/recommended?practice_id=702946&specialization=Gynecologist&referrer=doctor_listing&page_uid=d147c9a2-6d6d-4a40-814d-1e70eaa4605d,2025-08-16T23:50:32.342217,Gynecologist,
Delhi,1500,MBBS,98.0,Greater Kailash Part 2,Dr. Yachna Grover,0,https://www.practo.com/delhi/doctor/dr-yachna-grover-gynecologist-obstetrician-1?practice_id=702946&specialization=Gynecologist&referrer=doctor_listing&page_uid=d147c9a2-6d6d-4a40-814d-1e70eaa4605d,2025-08-16T23:50:35.339769,Gynecologist,
Delhi,2000,MBBS,100.0,,Dr. Kanwal Preet Gandhi,0,https://www.practo.com/delhi/doctor/dr-kanwal-preet-gandhi-gynecologist-obstetrician/recommended?practice_id=1052976&specialization=Gynecologist&referrer=doctor_listing&page_uid=d147c9a2-6d6d-4a40-814d-1e70eaa4605d,2025-08-16T23:50:38.261539,Gynecologist,
Delhi,2000,MBBS,100.0,Safdarjung Enclave,Dr. Kanwal Preet Gandhi,0,https://www.practo.com/delhi/doctor/dr-kanwal-preet-gandhi-gynecologist-obstetrician?practice_id=1052976&specialization=Gynecologist&referrer=doctor_listing&page_uid=d147c9a2-6d6d-4a40-814d-1e70eaa4605d,2025-08-16T23:50:41.324256,Gynecologist,
Delhi,1500,MBBS,95.0,,Dr. Rita Bakshi,0,https://www.practo.com/delhi/doctor/dr-rita-bakshi-gynecologist-obstetrician/recommended?practice_id=1597671&specialization=Gynecologist&referrer=doctor_listing&page_uid=d147c9a2-6d6d-4a40-814d-1e70eaa4605d,2025-08-16T23:50:44.404025,Gynecologist,
Delhi,1500,MBBS,95.0,Green Park,Dr. Rita Bakshi,0,https://www.practo.com/delhi/doctor/dr-rita-bakshi-gynecologist-obstetrician?practice_id=1597671&specialization=Gynecologist&referrer=doctor_listing&page_uid=d147c9a2-6d6d-4a40-814d-1e70eaa4605d,2025-08-16T23:50:47.373367,Gynecologist,
Delhi,1500,MBBS,87.0,,Dr. Malvika Sabharwal,0,https://www.practo.com/delhi/doctor/dr-malvika-sabharwal-gynecologist-obstetrician-3/recommended?practice_id=696578&specialization=Gynecologist&referrer=doctor_listing&page_uid=d147c9a2-6d6d-4a40-814d-1e70eaa4605d,2025-08-16T23:50:50.339439,Gynecologist,
Delhi,1500,MBBS,87.0,Karol Bagh,Dr. Malvika Sabharwal,0,https://www.practo.com/delhi/doctor/dr-malvika-sabharwal-gynecologist-obstetrician-3?practice_id=696578&specialization=Gynecologist&referrer=doctor_listing&page_uid=d147c9a2-6d6d-4a40-814d-1e70eaa4605d,2025-08-16T23:50:53.254514,Gynecologist,
Delhi,800,MBBS,98.0,,Dr. Anuradha Khurana,0,https://www.practo.com/delhi/doctor/dr-anuradha-khurana-dakour-gynecologist-obstetrician/recommended?practice_id=1422452&specialization=Gynecologist&referrer=doctor_listing&page_uid=d147c9a2-6d6d-4a40-814d-1e70eaa4605d,2025-08-16T23:50:56.375153,Gynecologist,
Delhi,800,MBBS,98.0,East Of Kailash,Dr. Anuradha Khurana,0,https://www.practo.com/delhi/doctor/dr-anuradha-khurana-dakour-gynecologist-obstetrician?practice_id=1422452&specialization=Gynecologist&referrer=doctor_listing&page_uid=d147c9a2-6d6d-4a40-814d-1e70eaa4605d,2025-08-16T23:50:59.380289,Gynecologist,
Delhi,1000,MBBS,93.0,,Dr. Shweta Sardana Lochan,0,https://www.practo.com/delhi/doctor/shweta-s-lochan-gynecologist-obstetrician/recommended?practice_id=1070635&specialization=Gynecologist&referrer=doctor_listing&page_uid=d147c9a2-6d6d-4a40-814d-1e70eaa4605d,2025-08-16T23:51:02.410141,Gynecologist,
Delhi,1000,MBBS,93.0,Dilshad Garden,Dr. Shweta Sardana Lochan,0,https://www.practo.com/delhi/doctor/shweta-s-lochan-gynecologist-obstetrician?practice_id=1070635&specialization=Gynecologist&referrer=doctor_listing&page_uid=d147c9a2-6d6d-4a40-814d-1e70eaa4605d,2025-08-16T23:51:05.326151,Gynecologist,
Delhi,1000,MBBS,99.0,,Dr. Dhwani Mago,0,https://www.practo.com/delhi/doctor/dr-dhwani-mago-gynecologist-obstetrician/recommended?practice_id=1129924&specialization=Gynecologist&referrer=doctor_listing&page_uid=d147c9a2-6d6d-4a40-814d-1e70eaa4605d,2025-08-16T23:51:08.436734,Gynecologist,
Delhi,1000,MBBS,99.0,Greater Kailash Part 1,Dr. Dhwani Mago,0,https://www.practo.com/delhi/doctor/dr-dhwani-mago-gynecologist-obstetrician?practice_id=1129924&specialization=Gynecologist&referrer=doctor_listing&page_uid=d147c9a2-6d6d-4a40-814d-1e70eaa4605d,2025-08-16T23:51:11.491550,Gynecologist,
Delhi,700,DNB,,,Dr. Shalini Tiwari,,https://www.practo.com/delhi/doctor/dr-shalini-sharma-3-gynecologist-obstetrician/recommended?practice_id=678666&specialization=Gynecologist&referrer=doctor_listing&page_uid=d147c9a2-6d6d-4a40-814d-1e70eaa4605d,2025-08-16T23:51:14.470507,Gynecologist,
Delhi,700,DNB,,Krishna Nagar,Dr. Shalini Tiwari,,https://www.practo.com/delhi/doctor/dr-shalini-sharma-3-gynecologist-obstetrician?practice_id=678666&specialization=Gynecologist&referrer=doctor_listing&page_uid=d147c9a2-6d6d-4a40-814d-1e70eaa4605d,2025-08-16T23:51:17.295664,Gynecologist,
Delhi,1500,MBBS,94.0,,Dr. Vandana Soni,0,https://www.practo.com/delhi/doctor/dr-vandana-soni-surgeon/recommended?practice_id=702104&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=5b640497-7e72-4f4c-8286-1cb337f5a5ff,2025-08-16T23:51:20.389271,bariatric surgeon,
Delhi,1500,MBBS,94.0,Saket,Dr. Vandana Soni,0,https://www.practo.com/delhi/doctor/dr-vandana-soni-surgeon?practice_id=702104&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=5b640497-7e72-4f4c-8286-1cb337f5a5ff,2025-08-16T23:51:23.450085,bariatric surgeon,
Delhi,1800,MBBS,,,Dr. Deep Goel,,https://www.practo.com/delhi/doctor/dr-deep-goel-bariatric-surgeon/recommended?practice_id=680128&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=5b640497-7e72-4f4c-8286-1cb337f5a5ff,2025-08-16T23:51:26.423419,bariatric surgeon,
Delhi,1800,MBBS,,Pusa Road,Dr. Deep Goel,,https://www.practo.com/delhi/doctor/dr-deep-goel-bariatric-surgeon?practice_id=680128&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=5b640497-7e72-4f4c-8286-1cb337f5a5ff,2025-08-16T23:51:29.388121,bariatric surgeon,
Delhi,800,MBBS,,,Dr. Sushant Verma,,https://www.practo.com/delhi/doctor/dr-sushant-verma-general-surgeon/recommended?practice_id=1691418&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=5b640497-7e72-4f4c-8286-1cb337f5a5ff,2025-08-16T23:51:32.352354,bariatric surgeon,
Delhi,800,MBBS,,Janakpuri,Dr. Sushant Verma,,https://www.practo.com/delhi/doctor/dr-sushant-verma-general-surgeon?practice_id=1691418&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=5b640497-7e72-4f4c-8286-1cb337f5a5ff,2025-08-16T23:51:35.438880,bariatric surgeon,
Delhi,900,MBBS,100.0,,Dr. Nikunj Bansal,0,https://www.practo.com/delhi/doctor/nikunj-bansal-general-surgeon/recommended?practice_id=696578&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=5b640497-7e72-4f4c-8286-1cb337f5a5ff,2025-08-16T23:51:38.482884,bariatric surgeon,
Delhi,900,MBBS,100.0,Karol Bagh,Dr. Nikunj Bansal,0,https://www.practo.com/delhi/doctor/nikunj-bansal-general-surgeon?practice_id=696578&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=5b640497-7e72-4f4c-8286-1cb337f5a5ff,2025-08-16T23:51:41.468099,bariatric surgeon,
Delhi,1500,MBBS,,,Dr. Atul Sardana,,https://www.practo.com/delhi/doctor/dr-atul-sardana-general-surgeon-1/recommended?practice_id=1132658&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=5b640497-7e72-4f4c-8286-1cb337f5a5ff,2025-08-16T23:51:45.373409,bariatric surgeon,
Delhi,1500,MBBS,,Greater Kailash Part 1,Dr. Atul Sardana,,https://www.practo.com/delhi/doctor/dr-atul-sardana-general-surgeon-1?practice_id=1132658&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=5b640497-7e72-4f4c-8286-1cb337f5a5ff,2025-08-16T23:51:47.370123,bariatric surgeon,
Delhi,2000,MS,,East Of Kailash,Dr. Kapil Dev,,https://www.practo.com/delhi/doctor/kapil-dev-1-bariatric-surgeon?practice_id=1422452&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=5b640497-7e72-4f4c-8286-1cb337f5a5ff,2025-08-16T23:51:50.414472,bariatric surgeon,
Delhi,1200,MBBS,100.0,,Dr. Parichay Grover,0,https://www.practo.com/delhi/doctor/parichay-grover-general-surgeon/recommended?practice_id=1577220&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=5b640497-7e72-4f4c-8286-1cb337f5a5ff,2025-08-16T23:51:53.490566,bariatric surgeon,
Delhi,1200,MBBS,100.0,Shadipur,Dr. Parichay Grover,0,https://www.practo.com/delhi/doctor/parichay-grover-general-surgeon?practice_id=1577220&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=5b640497-7e72-4f4c-8286-1cb337f5a5ff,2025-08-16T23:51:56.430224,bariatric surgeon,
Delhi,1200,MS,100.0,,Dr. Sachin Ambekar,0,https://www.practo.com/delhi/doctor/dr-sachin-ambekar-general-surgeon/recommended?practice_id=1431379&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=5b640497-7e72-4f4c-8286-1cb337f5a5ff,2025-08-16T23:51:59.578810,bariatric surgeon,
Delhi,1200,MS,100.0,Nehru Place,Dr. Sachin Ambekar,0,https://www.practo.com/delhi/doctor/dr-sachin-ambekar-general-surgeon?practice_id=1431379&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=5b640497-7e72-4f4c-8286-1cb337f5a5ff,2025-08-16T23:52:02.393494,bariatric surgeon,
Delhi,800,MBBS,,,Dr. Sanjeev Kumar Gupta,,https://www.practo.com/delhi/doctor/dr-sanjeev-kumar-gupta-laparoscopic-surgeon/recommended?practice_id=1129924&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=5b640497-7e72-4f4c-8286-1cb337f5a5ff,2025-08-16T23:52:05.495504,bariatric surgeon,
Delhi,800,MBBS,,Greater Kailash Part 1,Dr. Sanjeev Kumar Gupta,,https://www.practo.com/delhi/doctor/dr-sanjeev-kumar-gupta-laparoscopic-surgeon?practice_id=1129924&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=5b640497-7e72-4f4c-8286-1cb337f5a5ff,2025-08-16T23:52:08.689383,bariatric surgeon,
Delhi,700,MBBS,100.0,,Dr. Arun Prasad,0,https://www.practo.com/delhi/doctor/dr-arun-prasad-1-general-surgeon-general-surgeon/recommended?practice_id=1132658&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=5b640497-7e72-4f4c-8286-1cb337f5a5ff,2025-08-16T23:52:11.959956,bariatric surgeon,
Delhi,700,MBBS,100.0,Greater Kailash Part 1,Dr. Arun Prasad,0,https://www.practo.com/delhi/doctor/dr-arun-prasad-1-general-surgeon-general-surgeon?practice_id=1132658&specialization=Bariatric%20surgeon&referrer=doctor_listing&page_uid=5b640497-7e72-4f4c-8286-1cb337f5a5ff,2025-08-16T23:52:14.494751,bariatric surgeon,
Delhi,1500,MD,94.0,,Dr. Jangid,0,https://www.practo.com/delhi/doctor/dr-j-lal-dermatologist-cosmetologist-1/recommended?practice_id=748730&specialization=Dermatologist&referrer=doctor_listing&page_uid=a97e3c9b-4095-42aa-ae93-4546c079985d,2025-08-16T23:52:17.615082,Dermatologist,
Delhi,1500,MD,94.0,Saket,Dr. Jangid,0,https://www.practo.com/delhi/doctor/dr-j-lal-dermatologist-cosmetologist-1?practice_id=748730&specialization=Dermatologist&referrer=doctor_listing&page_uid=a97e3c9b-4095-42aa-ae93-4546c079985d,2025-08-16T23:52:20.566100,Dermatologist,
